pre post type synapses
IL1R	RMDL	chemical	4
IL1R	RMDR	chemical	2
IL1R	RMDVL	chemical	1
IL1R	RMDVR	chemical	4
IL1R	RMEL	chemical	2
IL1R	RMHL	chemical	1
IL1R	URXR	chemical	2
IL1VL	BWM-VL01	chemical	6
IL1VL	BWM-VL02	chemical	4
IL1VL	BWM-VL03	chemical	2
IL1VL	IL1L	chemical	1
IL1VL	RIPL	chemical	4
IL1VL	RMDDL	chemical	5
IL1VL	URYVL	chemical	1
IL1VR	BWM-VR01	chemical	4
IL1VR	BWM-VR02	chemical	8
IL1VR	IL1R	chemical	1
IL1VR	IL1VL	electrical	1
IL1VR	IL2VR	chemical	1
IL1VR	RIPR	chemical	6
IL1VR	RMDDR	chemical	10
IL1VR	RMER	chemical	1
IL2DL	AUAL	chemical	1
IL2DL	IL1DL	chemical	7
IL2DL	OLQDL	chemical	2
IL2DL	RIBL	chemical	1
IL2DL	RIPL	chemical	10
IL2DL	RMEL	chemical	4
IL2DL	RMER	chemical	3
IL2DL	URADL	chemical	3
IL2DR	CEPDR	chemical	1
IL2DR	IL1DR	chemical	7
IL2DR	RICR	chemical	1
IL2DR	RIPR	chemical	11
IL2DR	RMED	chemical	1
IL2DR	RMEL	chemical	2
IL2DR	RMER	chemical	2
IL2DR	RMEV	chemical	1
IL2DR	URADR	chemical	3
IL2L	ADEL	chemical	2
IL2L	AVEL	chemical	1
IL2L	IL1L	chemical	1
IL2L	OLQDL	chemical	5
IL2L	OLQVL	chemical	8
IL2L	RICL	chemical	1
IL2L	RIH	chemical	7
IL2L	RMDL	chemical	3
IL2L	RMDR	chemical	1
IL2L	RMER	chemical	2
IL2L	RMEV	chemical	2
IL2L	RMGL	electrical	1
IL2L	URXL	chemical	2
IL2R	ADER	chemical	2
IL2R	IL1R	chemical	1
IL2R	IL1VR	electrical	1
IL2R	OLLR	chemical	2
IL2R	OLQDR	chemical	2
IL2R	OLQVR	chemical	7
IL2R	RIH	chemical	6
IL2R	RMDL	chemical	2
IL2R	RMEL	chemical	2
IL2R	RMEV	chemical	1
IL2R	RMGR	electrical	1
IL2R	URBR	chemical	1
IL2R	URXR	electrical	1
IL2VL	BAGR	chemical	1
IL2VL	IL1VL	chemical	7
IL2VL	IL2L	chemical	1
IL2VL	OLQVL	chemical	1
IL2VL	RIAL	chemical	1
IL2VL	RIH	chemical	2
IL2VL	RIPL	chemical	11
IL2VL	RMEL	chemical	2
IL2VL	RMER	chemical	4
IL2VL	RMEV	chemical	1
IL2VL	URAVL	chemical	3
IL2VR	IL1VR	chemical	6
IL2VR	OLQVR	chemical	2
IL2VR	RIAR	chemical	2
IL2VR	RIH	chemical	3
IL2VR	RIPR	chemical	15
IL2VR	RMEL	chemical	3
IL2VR	RMER	chemical	2
IL2VR	RMEV	chemical	3
IL2VR	URAVR	chemical	4
IL2VR	URXR	chemical	1
OLLL	AVER	chemical	21
OLLL	CEPDL	chemical	3
OLLL	CEPVL	chemical	4
OLLL	IL1VL	chemical	2
OLLL	OLLR	electrical	2
OLLL	RIBL	chemical	8
OLLL	RIGL	electrical	1
OLLL	RMDDL	chemical	7
OLLL	RMDL	chemical	2
OLLL	RMDVL	chemical	1
OLLL	RMEL	chemical	2
OLLL	SMDDL	chemical	3
OLLL	SMDDR	chemical	4
OLLL	SMDVR	chemical	4
OLLL	URYDL	chemical	1
OLLR	AVEL	chemical	16
OLLR	CEPDR	chemical	2
OLLR	CEPVR	chemical	6
OLLR	IL1DR	chemical	2
OLLR	IL1VR	chemical	1
OLLR	IL2R	chemical	1
OLLR	RIBR	chemical	10
OLLR	RIGR	electrical	1
OLLR	RMDDR	chemical	10
OLLR	RMDL	chemical	3
OLLR	RMDVR	chemical	3
OLLR	RMER	chemical	2
OLLR	SMDDR	chemical	1
OLLR	SMDVL	chemical	4
OLLR	SMDVR	chemical	3
OLQDL	RICR	chemical	1
OLQDL	RIGL	electrical	1
OLQDL	RMDDR	chemical	4
OLQDL	RMDVL	electrical	1
OLQDL	SIBVL	chemical	3
OLQDL	URBL	electrical	1
OLQDR	RICL	chemical	1
OLQDR	RICR	chemical	1
OLQDR	RIGR	electrical	1
OLQDR	RMDDL	chemical	3
OLQDR	RMDVR	electrical	1
OLQDR	RMHR	chemical	1
OLQDR	SIBVR	chemical	2
OLQVL	IL1VL	chemical	2
OLQVL	IL2VL	chemical	1
OLQVL	RICL	chemical	1
OLQVL	RIGL	electrical	1
OLQVL	RIH	chemical	1
OLQVL	RIPL	chemical	1
OLQVL	RMDVR	chemical	4
OLQVL	SIBDL	chemical	3
OLQVL	URBL	electrical	1
OLQVR	IL1VR	chemical	1
OLQVR	RICR	chemical	1
OLQVR	RIGR	electrical	1
OLQVR	RIH	chemical	2
OLQVR	RIPR	chemical	2
OLQVR	RMDDR	electrical	1
OLQVR	RMDVL	chemical	4
OLQVR	RMER	chemical	1
OLQVR	SIBDR	chemical	4
PLNL	SAADL	chemical	5
PLNL	SMBVL	chemical	6
PLNR	SAADR	chemical	4
PLNR	SMBVR	chemical	6
PVCL	AVAR	chemical	2
PVCL	AVBL	chemical	3
PVCL	AVBR	chemical	12
PVCL	AVDL	chemical	3
PVCL	AVDR	chemical	2
PVCL	AVER	chemical	1
PVCL	AVJL	chemical	3
PVCL	AVJR	chemical	1
PVCL	PVCR	chemical	2
PVCL	RID	chemical	5
PVCL	RIS	chemical	2
PVCL	SIBVL	chemical	2
PVCR	AQR	chemical	1
PVCR	AVAL	chemical	1
PVCR	AVAR	chemical	3
PVCR	AVBL	chemical	6
PVCR	AVBR	chemical	6
PVCR	AVDL	chemical	3
PVCR	AVDR	chemical	1
PVCR	AVEL	chemical	1
PVCR	AVER	chemical	1
PVCR	FLPL	chemical	1
PVCR	PVCL	chemical	2
PVCR	PVCL	electrical	1
PVCR	RID	chemical	5
PVCR	SIBVR	chemical	2
PVNL	AVJL	chemical	3
PVNL	AVJR	chemical	1
PVNL	BDUL	chemical	2
PVNL	BDUR	chemical	2
PVNL	PVNR	chemical	1
PVNR	AVEL	chemical	1
PVNR	AVJL	chemical	3
PVNR	AVJR	chemical	1
PVNR	BDUL	chemical	1
PVNR	BDUR	chemical	4
PVNR	PVNL	chemical	1
PVPL	ADAL	chemical	1
PVPL	AQR	chemical	1
PVPL	AVAL	chemical	2
PVPL	AVAR	chemical	2
PVPL	AVBL	chemical	5
PVPL	AVBR	chemical	6
PVPL	AVDR	chemical	2
PVPL	AVER	chemical	1
PVPL	AVHR	chemical	1
PVPL	PVCR	chemical	3
PVPL	RIGL	chemical	2
PVPR	ADFR	chemical	1
PVPR	AQR	chemical	2
PVPR	ASHR	chemical	1
PVPR	AVAL	chemical	1
PVPR	AVAR	chemical	2
PVPR	AVBL	chemical	4
PVPR	AVBR	chemical	5
PVPR	AVHL	chemical	2
PVPR	AVL	chemical	2
PVPR	DVC	chemical	2
PVPR	PVCL	chemical	4
PVPR	PVCR	chemical	6
PVPR	PVQR	chemical	1
PVPR	RIAR	chemical	2
PVPR	RIGR	chemical	1
PVPR	RIMR	chemical	1
PVPR	RMGR	chemical	1
PVQL	ADAL	electrical	1
PVQL	AIAL	chemical	6
PVQL	ASJL	chemical	1
PVQL	ASKL	chemical	4
PVQL	CEPshVL	chemical	1
PVQL	HSNL	chemical	2
PVQL	RMGL	chemical	1
PVQR	ADAR	electrical	1
PVQR	AIAR	chemical	7
PVQR	ASER	chemical	1
PVQR	ASKR	chemical	4
PVQR	AVBL	chemical	1
PVQR	AVFR	chemical	1
PVQR	AWAR	chemical	2
PVQR	CEPshVR	chemical	1
PVQR	RIFR	chemical	1
PVR	ADAL	chemical	1
PVR	AVBL	chemical	4
PVR	AVBR	chemical	4
PVR	AVJL	chemical	3
PVR	AVJR	chemical	2
PVR	AVKL	chemical	1
PVR	DVA	chemical	1
PVR	IL1DL	chemical	1
PVR	IL1DR	chemical	1
PVR	IL1VL	chemical	1
PVR	IL1VR	chemical	1
PVR	RIPL	chemical	3
PVR	RIPR	chemical	3
PVR	URADL	chemical	1
PVT	AIBL	chemical	2
PVT	AIBL	electrical	1
PVT	AIBR	chemical	4
PVT	AIBR	electrical	1
PVT	AVKL	chemical	7
PVT	AVKL	electrical	2
PVT	AVKR	chemical	7
PVT	AVL	chemical	2
PVT	DVC	chemical	2
PVT	RIGL	chemical	2
PVT	RIGR	chemical	3
PVT	RIH	chemical	1
PVT	RMEV	chemical	1
PVT	RMFL	chemical	2
PVT	RMFR	chemical	3
PVT	SMBDR	chemical	1
RIAL	CEPVL	chemical	1
RIAL	RIAR	chemical	1
RIAL	RIVL	chemical	2
RIAL	RIVR	chemical	4
RIAL	RMDDL	chemical	12
RIAL	RMDDR	chemical	7
RIAL	RMDL	chemical	6
RIAL	RMDR	chemical	6
RIAL	RMDVL	chemical	9
RIAL	RMDVR	chemical	11
RIAL	SIADL	chemical	2
RIAL	SMDDL	chemical	8
RIAL	SMDDR	chemical	10
RIAL	SMDVL	chemical	6
RIAL	SMDVR	chemical	11
RIAR	CEPVR	chemical	1
RIAR	IL1R	chemical	1
RIAR	RIAL	chemical	4
RIAR	RIVL	chemical	1
RIAR	RMDDL	chemical	10
RIAR	RMDDR	chemical	11
RIAR	RMDL	chemical	3
RIAR	RMDR	chemical	8
RIAR	RMDVL	chemical	12
RIAR	RMDVR	chemical	10
RIAR	SAADR	chemical	1
RIAR	SIADL	chemical	1
RIAR	SIADR	chemical	1
RIAR	SIAVL	chemical	1
RIAR	SMDDL	chemical	7
RIAR	SMDDR	chemical	7
RIAR	SMDVL	chemical	13
RIAR	SMDVR	chemical	7
RIBL	AIBR	chemical	2
RIBL	AUAL	chemical	1
RIBL	AVAL	chemical	2
RIBL	AVBL	electrical	1
RIBL	AVBR	chemical	1
RIBL	AVBR	electrical	1
RIBL	AVDR	chemical	1
RIBL	AVEL	chemical	2
RIBL	AVER	chemical	5
RIBL	BAGR	chemical	1
RIBL	OLQDL	electrical	2
RIBL	OLQVL	electrical	1
RIBL	PVT	electrical	1
RIBL	RIAL	chemical	3
RIBL	RIBL	electrical	1
RIBL	RIGL	electrical	1
RIBL	SIADL	electrical	1
RIBL	SIAVL	electrical	1
RIBL	SIBDL	electrical	1
RIBL	SIBVL	electrical	1
RIBL	SIBVR	electrical	1
RIBL	SMBDL	electrical	1
RIBL	SMDDL	electrical	1
RIBL	SMDVR	chemical	2
RIBL	SMDVR	electrical	2
RIBR	AIBL	chemical	2
RIBR	AIZR	chemical	1
RIBR	AVAR	chemical	2
RIBR	AVBL	electrical	1
RIBR	AVBR	electrical	1
RIBR	AVEL	chemical	3
RIBR	AVER	chemical	2
RIBR	BAGL	chemical	2
RIBR	OLQDR	electrical	2
RIBR	OLQVR	electrical	1
RIBR	PVT	electrical	1
RIBR	RIAR	chemical	2
RIBR	RIBL	electrical	3
RIBR	RIBR	electrical	1
RIBR	RIGR	chemical	1
RIBR	RIGR	electrical	1
RIBR	RIH	chemical	1
RIBR	SIADR	electrical	1
RIBR	SIAVR	electrical	1
RIBR	SIBVR	electrical	1
RIBR	SMBDR	electrical	1
RIBR	SMDDL	chemical	1
RIBR	SMDDL	electrical	1
RIBR	SMDDR	electrical	1
RIBR	SMDVL	electrical	2
RICL	ADAR	chemical	1
RICL	ASHL	electrical	2
RICL	AVAL	chemical	5
RICL	AVAR	chemical	6
RICL	AVKL	electrical	1
RICL	AVKR	chemical	1
RICL	AVKR	electrical	1
RICL	AWBR	electrical	1
RICL	RIML	chemical	1
RICL	RIMR	chemical	3
RICL	RIVR	chemical	1
RICL	RMFR	chemical	1
RICL	SMBDL	chemical	2
RICL	SMDDL	chemical	3
RICL	SMDDR	chemical	3
RICL	SMDVR	chemical	1
RICR	ADAR	chemical	1
RICR	ASHR	electrical	2
RICR	AVAL	chemical	5
RICR	AVAR	chemical	5
RICR	AVKL	electrical	1
RICR	SMBDR	chemical	1
RICR	SMDDL	chemical	4
RICR	SMDDR	chemical	3
RICR	SMDVL	chemical	2
RICR	SMDVR	chemical	1
RID	ALA	electrical	1
RID	AVBL	electrical	1
RID	AVBR	electrical	2
RIFL	ALML	chemical	2
RIFL	AVBL	chemical	10
RIFL	AVBR	chemical	1
RIFL	AVHR	chemical	1
RIFL	AVJR	chemical	2
RIFL	PVPL	chemical	3
RIFL	RIML	chemical	4
RIFR	ASHR	chemical	2
RIFR	AVBL	chemical	1
RIFR	AVBR	chemical	17
RIFR	AVFL	chemical	1
RIFR	AVHL	chemical	1
RIFR	AVJL	chemical	1
RIFR	AVJR	chemical	2
RIFR	HSNR	chemical	1
RIFR	PVCL	chemical	1
RIFR	PVCR	chemical	1
RIFR	PVPR	chemical	4
RIFR	RIMR	chemical	4
RIFR	RIPR	chemical	1
RIGL	AIBR	electrical	3
RIGL	AIZR	chemical	1
RIGL	ALNL	chemical	1
RIGL	AQR	electrical	2
RIGL	AVEL	chemical	2
RIGL	AVER	chemical	1
RIGL	AVKL	electrical	1
RIGL	AVKR	chemical	2
RIGL	BAGR	chemical	1
RIGL	DVC	chemical	1
RIGL	RIBL	chemical	1
RIGL	RIGR	electrical	3
RIGL	RIR	chemical	2
RIGL	RMFL	chemical	1
RIGL	RMHR	chemical	3
RIGR	AIBL	electrical	3
RIGR	ALNR	chemical	1
RIGR	AQR	electrical	1
RIGR	AVER	chemical	2
RIGR	AVKL	chemical	4
RIGR	AVKR	chemical	1
RIGR	AVKR	electrical	1
RIGR	BAGL	electrical	1
RIGR	RIBR	chemical	1
RIGR	RIR	chemical	1
RIGR	RMHL	chemical	4
RIH	ADFR	chemical	1
RIH	AIZL	chemical	4
RIH	AIZR	chemical	4
RIH	AUAR	chemical	1
RIH	BAGR	chemical	1
RIH	CEPDL	chemical	1
RIH	CEPDL	electrical	1
RIH	CEPDR	chemical	1
RIH	CEPDR	electrical	1
RIH	CEPshVR	chemical	1
RIH	CEPVL	chemical	1
RIH	CEPVR	chemical	2
RIH	FLPL	electrical	1
RIH	IL2L	chemical	2
RIH	IL2R	chemical	1
RIH	OLQDL	chemical	4
RIH	OLQDR	chemical	2
RIH	OLQDR	electrical	1
RIH	OLQVL	chemical	1
RIH	OLQVR	chemical	6
RIH	RIAL	chemical	11
RIH	RIAR	chemical	8
RIH	RIBL	chemical	5
RIH	RIBR	chemical	4
RIH	RIPL	chemical	5
RIH	RIPR	chemical	6
RIH	RMER	chemical	2
RIH	RMEV	chemical	1
RIH	URYVR	chemical	1
RIML	AIBR	electrical	1
RIML	AVAL	chemical	1
RIML	AVBL	chemical	2
RIML	AVBR	chemical	3
RIML	AVEL	electrical	2
RIML	AVER	electrical	3
RIML	BWM-DR04	chemical	1
RIML	BWM-DR06	chemical	5
RIML	BWM-VR06	chemical	1
RIML	RIBL	chemical	1
RIML	RMDL	chemical	1
RIML	RMDR	chemical	1
RIML	RMFR	chemical	1
RIML	SAADR	chemical	1
RIML	SAAVL	chemical	3
RIML	SAAVR	chemical	2
RIML	SMDDR	chemical	5
RIML	SMDVL	chemical	1
RIMR	ADAR	chemical	1
RIMR	AIBL	chemical	4
RIMR	AIBL	electrical	1
RIMR	AVAL	chemical	2
RIMR	AVBL	chemical	2
RIMR	AVBR	chemical	5
RIMR	AVEL	electrical	3
RIMR	AVER	electrical	2
RIMR	AVJL	chemical	1
RIMR	AVKL	chemical	1
RIMR	BWM-DL04	chemical	4
RIMR	BWM-DL06	chemical	3
RIMR	BWM-VL04	chemical	2
RIMR	BWM-VL06	chemical	2
RIMR	BWM-VL08	chemical	1
RIMR	RIBR	chemical	1
RIMR	RIS	chemical	1
RIMR	RMDL	chemical	3
RIMR	RMDR	chemical	1
RIMR	RMFL	chemical	1
RIMR	RMFR	chemical	1
RIMR	SAAVL	chemical	3
RIMR	SAAVR	chemical	3
RIMR	SMDDL	chemical	2
RIMR	SMDDR	chemical	4
RIPL	OLQDL	chemical	1
RIPL	OLQDR	chemical	1
RIPR	OLQDL	chemical	1
RIPR	OLQDR	chemical	1
RIR	AFDR	chemical	1
RIR	AIZL	chemical	6
RIR	AIZR	chemical	5
RIR	AUAL	chemical	1
RIR	AWBR	chemical	1
RIR	BAGR	chemical	1
RIR	DVA	chemical	2
RIR	HSNL	chemical	1
RIR	PVPL	chemical	1
RIR	RIAL	chemical	5
RIR	RIAR	chemical	1
RIR	RIGL	chemical	1
RIR	URXL	chemical	5
RIR	URXR	chemical	2
RIS	AIBR	electrical	1
RIS	AVEL	chemical	7
RIS	AVER	chemical	7
RIS	AVJL	electrical	1
RIS	AVKL	chemical	1
RIS	AVKR	chemical	4
RIS	AVL	chemical	2
RIS	CEPDR	chemical	1
RIS	CEPVL	chemical	2
RIS	CEPVR	chemical	1
RIS	OLLR	chemical	1
RIS	RIBL	chemical	3
RIS	RIBR	chemical	5
RIS	RIML	chemical	1
RIS	RIML	electrical	1
RIS	RIMR	chemical	4
RIS	RIMR	electrical	1
RIS	RMDDL	chemical	1
RIS	RMDL	chemical	2
RIS	RMDR	chemical	4
RIS	SMDDL	electrical	1
RIS	SMDDR	chemical	2
RIS	SMDDR	electrical	1
RIS	SMDVL	electrical	1
RIS	SMDVR	chemical	1
RIS	URYVR	chemical	1
RIVL	AIBL	electrical	1
RIVL	BWM-VR05	chemical	4
RIVL	BWM-VR06	chemical	4
RIVL	BWM-VR07	chemical	8
RIVL	RIAL	chemical	1
RIVL	RIAR	chemical	1
RIVL	RIVR	electrical	2
RIVL	RMDL	chemical	2
RIVL	SAADR	chemical	3
RIVL	SDQR	electrical	2
RIVL	SIAVR	chemical	2
RIVL	SMDDR	chemical	1
RIVR	AIBR	electrical	1
RIVR	BWM-VL03	chemical	5
RIVR	BWM-VL05	chemical	3
RIVR	BWM-VL06	chemical	1
RIVR	BWM-VL07	chemical	3
RIVR	BWM-VL08	chemical	1
RIVR	BWM-VR05	chemical	1
RIVR	BWM-VR07	chemical	2
RIVR	RIAL	chemical	2
RIVR	RIAR	chemical	2
RIVR	RMDDL	chemical	1
RIVR	RMDR	chemical	1
RIVR	RMDVR	chemical	1
RIVR	RMEV	chemical	1
RIVR	SAADL	chemical	2
RIVR	SDQR	electrical	2
RIVR	SIAVL	chemical	2
RIVR	SMDDL	chemical	2
RIVR	SMDVR	chemical	2
RMDDL	BWM-DR01	chemical	6
RMDDL	BWM-DR02	chemical	6
RMDDL	BWM-DR03	chemical	6
RMDDL	BWM-DR04	chemical	8
RMDDL	BWM-DR05	chemical	5
RMDDL	BWM-DR06	chemical	1
RMDDL	BWM-DR07	chemical	1
RMDDL	OLQVL	electrical	1
RMDDL	RMDL	electrical	1
RMDDL	RMDVL	electrical	1
RMDDL	RMDVR	chemical	7
RMDDR	BWM-DL01	chemical	6
RMDDR	BWM-DL02	chemical	6
RMDDR	BWM-DL03	chemical	6
RMDDR	BWM-DL04	chemical	7
RMDDR	BWM-DL05	chemical	3
RMDDR	BWM-DL06	chemical	1
RMDDR	BWM-DL07	chemical	2
RMDDR	BWM-DR03	chemical	1
RMDDR	BWM-DR05	chemical	3
RMDDR	BWM-VL02	chemical	1
RMDDR	RMDVL	chemical	12
RMDDR	RMDVR	electrical	1
RMDDR	SAADR	electrical	1
RMDDR	SMDDR	electrical	1
RMDDR	URYDL	chemical	1
RMDL	BWM-DR04	chemical	5
RMDL	BWM-DR06	chemical	1
RMDL	BWM-VR02	chemical	2
RMDL	BWM-VR04	chemical	6
RMDL	BWM-VR06	chemical	2
RMDL	BWM-VR08	chemical	2
RMDL	OLLR	chemical	2
RMDL	RIAL	chemical	4
RMDL	RIAR	chemical	3
RMDL	RMDDR	chemical	1
RMDL	RMDR	chemical	3
RMDL	RMDVL	electrical	1
RMDL	RMER	chemical	1
RMDL	RMFL	chemical	1
RMDR	AVKL	chemical	1
RMDR	BWM-DL02	chemical	2
RMDR	BWM-DL04	chemical	4
RMDR	BWM-DL06	chemical	2
RMDR	BWM-DL08	chemical	1
RMDR	BWM-VL02	chemical	4
RMDR	BWM-VL04	chemical	2
RMDR	BWM-VL06	chemical	4
RMDR	BWM-VL08	chemical	1
RMDR	RIAL	chemical	3
RMDR	RIAR	chemical	7
RMDR	RIMR	chemical	2
RMDR	RIS	chemical	1
RMDR	RMDDL	chemical	1
RMDR	RMDL	chemical	1
RMDR	RMDVR	electrical	1
RMDVL	BWM-VR01	chemical	5
RMDVL	BWM-VR02	chemical	9
RMDVL	BWM-VR03	chemical	7
RMDVL	BWM-VR04	chemical	6
RMDVL	BWM-VR05	chemical	7
RMDVL	BWM-VR06	chemical	2
RMDVL	BWM-VR07	chemical	4
RMDVL	RMDDR	chemical	6
RMDVR	BWM-DL02	chemical	1
RMDVR	BWM-VL01	chemical	7
RMDVR	BWM-VL02	chemical	7
RMDVR	BWM-VL03	chemical	6
RMDVR	BWM-VL04	chemical	8
RMDVR	BWM-VL05	chemical	4
RMDVR	BWM-VL06	chemical	3
RMDVR	BWM-VR03	chemical	6
RMDVR	BWM-VR05	chemical	3
RMDVR	BWM-VR07	chemical	1
RMDVR	RMDDL	chemical	4
RMDVR	RMDVL	electrical	1
RMDVR	SIBDR	chemical	1
RMDVR	SIBVR	chemical	1
RMED	BWM-VL01	chemical	7
RMED	BWM-VL03	chemical	6
RMED	BWM-VL05	chemical	1
RMED	BWM-VR01	chemical	7
RMED	BWM-VR03	chemical	13
RMED	BWM-VR05	chemical	2
RMED	GLRDL	electrical	1
RMED	GLRDR	electrical	1
RMED	IL1VL	electrical	1
RMED	RIBL	chemical	1
RMED	RIBR	chemical	1
RMED	RIPL	electrical	1
RMED	RIPR	electrical	1
RMEL	BWM-DR02	chemical	15
RMEL	BWM-DR04	chemical	9
RMEL	BWM-VR02	chemical	13
RMEL	BWM-VR04	chemical	7
RMEL	GLRL	electrical	1
RMEL	RIGL	electrical	1
RMER	BWM-DL02	chemical	15
RMER	BWM-DL04	chemical	5
RMER	BWM-VL02	chemical	17
RMER	BWM-VL04	chemical	1
RMER	GLRR	electrical	1
RMER	RMEV	electrical	1
RMEV	AVEL	electrical	1
RMEV	AVER	electrical	1
RMEV	BWM-DL01	chemical	4
RMEV	BWM-DL03	chemical	8
RMEV	BWM-DL05	chemical	2
RMEV	BWM-DR01	chemical	3
RMEV	BWM-DR03	chemical	9
RMEV	BWM-DR05	chemical	2
RMEV	IL1DL	electrical	1
RMEV	RMED	electrical	2
RMEV	RMEL	electrical	1
RMEV	SMDDR	chemical	1
RMFL	AVKL	chemical	4
RMFL	AVKR	chemical	4
RMFL	BWM-DR02	chemical	4
RMFL	BWM-DR04	chemical	5
RMFL	BWM-DR08	chemical	1
RMFL	BWM-VR02	chemical	3
RMFL	BWM-VR06	chemical	3
RMFL	PVT	chemical	1
RMFL	RIGR	chemical	1
RMFL	RMDR	chemical	3
RMFL	RMGR	chemical	1
RMFR	AVKL	chemical	3
RMFR	AVKR	chemical	3
RMFR	BWM-DL02	chemical	7
RMFR	BWM-DL04	chemical	4
RMFR	BWM-VL02	chemical	3
RMFR	BWM-VL04	chemical	1
RMFR	RMDL	chemical	2
RMGL	ADAL	chemical	1
RMGL	AIBR	chemical	1
RMGL	ALML	chemical	1
RMGL	ALNL	chemical	1
RMGL	ASHL	chemical	1
RMGL	ASHL	electrical	1
RMGL	AVAL	chemical	1
RMGL	AVBR	chemical	2
RMGL	AVEL	chemical	2
RMGL	BWM-DL06	chemical	4
RMGL	BWM-DL08	chemical	2
RMGL	BWM-VL06	chemical	2
RMGL	BWM-VL08	chemical	2
RMGL	CEPDL	chemical	1
RMGL	RID	chemical	1
RMGL	RMDL	chemical	1
RMGL	RMDR	chemical	3
RMGL	RMDVL	chemical	3
RMGL	RMHL	electrical	3
RMGL	RMHR	chemical	1
RMGL	SIAVL	chemical	1
RMGL	SIBVL	chemical	2
RMGL	SIBVR	chemical	1
RMGL	SMBVL	chemical	2
RMGL	URXL	chemical	1
RMGR	ADAR	chemical	1
RMGR	AIMR	chemical	1
RMGR	ALNR	chemical	1
RMGR	ASHR	chemical	1
RMGR	ASHR	electrical	1
RMGR	AVAR	chemical	1
RMGR	AVBR	chemical	1
RMGR	AVDL	chemical	1
RMGR	AVER	chemical	3
RMGR	AVJL	chemical	1
RMGR	BWM-DR06	chemical	5
RMGR	BWM-DR08	chemical	4
RMGR	BWM-VR04	chemical	1
RMGR	BWM-VR06	chemical	5
RMGR	BWM-VR08	chemical	4
RMGR	RIR	chemical	1
RMGR	RMDL	chemical	4
RMGR	RMDR	chemical	2
RMGR	RMDVR	chemical	5
RMGR	URXR	chemical	1
RMHL	BWM-DR02	chemical	5
RMHL	BWM-DR04	chemical	4
RMHL	BWM-VR02	chemical	7
RMHL	BWM-VR04	chemical	8
RMHL	RMDR	chemical	1
RMHR	BWM-DL02	chemical	9
RMHR	BWM-DL04	chemical	2
RMHR	BWM-VL02	chemical	7
RMHR	BWM-VL04	chemical	2
RMHR	RMER	chemical	1
RMHR	RMGL	chemical	1
RMHR	RMGR	electrical	1
SAADL	AIBL	chemical	1
SAADL	AVAL	chemical	6
SAADL	RIML	chemical	3
SAADL	RIMR	chemical	6
SAADL	RMGR	chemical	1
SAADL	SMBDL	electrical	1
SAADR	AIBR	chemical	1
SAADR	AVAR	chemical	3
SAADR	OLLL	chemical	1
SAADR	RIML	chemical	4
SAADR	RIMR	chemical	5
SAADR	RMFL	chemical	1
SAADR	RMGL	chemical	1
SAAVL	AIBL	chemical	1
SAAVL	ALNL	chemical	1
SAAVL	AVAL	chemical	17
SAAVL	OLLR	chemical	1
SAAVL	RIML	chemical	2
SAAVL	RIMR	chemical	12
SAAVL	RMDVL	electrical	1
SAAVL	RMFR	chemical	2
SAAVL	SMBVR	electrical	3
SAAVL	SMDDR	chemical	8
SAAVR	AVAR	chemical	13
SAAVR	RIML	chemical	5
SAAVR	RIMR	chemical	2
SAAVR	RMDVR	electrical	1
SAAVR	SMBVL	electrical	2
SAAVR	SMDDL	chemical	6
SDQL	AIBR	chemical	1
SDQL	ALML	chemical	1
SDQL	AVAL	chemical	2
SDQL	AVAR	chemical	3
SDQL	AVEL	chemical	1
SDQL	FLPL	chemical	1
SDQL	RICR	chemical	1
SDQL	RIS	chemical	3
SDQL	RMFL	chemical	1
SDQR	ADLL	chemical	1
SDQR	AIBL	chemical	2
SDQR	AVAL	chemical	2
SDQR	AVBL	chemical	6
SDQR	AVBR	chemical	4
SDQR	DVA	chemical	3
SDQR	RICR	chemical	1
SDQR	RMHL	chemical	2
SDQR	RMHR	chemical	1
SDQR	SDQL	electrical	1
SIBDR	AIML	electrical	1
SIBDR	RIBR	electrical	1
SIBDR	SIBVR	electrical	1
SIBVL	AVBL	electrical	1
SIBVL	SDQR	electrical	1
SIBVL	SIBDL	electrical	1
SIBVR	RMHL	electrical	1
SMBDL	AVAR	chemical	1
SMBDL	AVKL	electrical	1
SMBDL	AVKR	electrical	1
SMBDL	BWM-DR01	chemical	3
SMBDL	BWM-DR02	chemical	3
SMBDL	BWM-DR03	chemical	6
SMBDL	BWM-DR04	chemical	4
SMBDL	BWM-DR05	chemical	5
SMBDL	BWM-DR07	chemical	1
SMBDL	BWM-DR08	chemical	1
SMBDL	RMED	chemical	3
SMBDL	SAAVR	chemical	2
SMBDR	AVAL	chemical	1
SMBDR	AVKL	electrical	1
SMBDR	AVKR	electrical	2
SMBDR	BWM-DL01	chemical	3
SMBDR	BWM-DL02	chemical	1
SMBDR	BWM-DL03	chemical	5
SMBDR	BWM-DL04	chemical	2
SMBDR	BWM-DL05	chemical	4
SMBDR	BWM-DL06	chemical	1
SMBDR	BWM-DL07	chemical	1
SMBDR	BWM-DR01	chemical	1
SMBDR	BWM-DR03	chemical	1
SMBDR	BWM-DR07	chemical	2
SMBDR	RMED	chemical	4
SMBDR	SAAVL	chemical	3
SMBVL	BWM-VL01	chemical	2
SMBVL	BWM-VL02	chemical	1
SMBVL	BWM-VL03	chemical	4
